number,word,example
7905,resolute,"He gave me a resolute nod, letting me know he was ready to face the challenge head-on."
7905,resolute,"After much deliberation, she made a resolute decision to leave her job and pursue her passion."
7905,resolute,"With a resolute gaze, the lawyer presented her closing argument, confident in the strength of her case."
7906,shameless,"He launched a shameless attack on his opponent, distorting facts and spreading rumors without any concern for the truth."
7906,shameless,The company's shameless exploitation of its workers was finally exposed in the documentary.
7906,shameless,"She asked for a raise, a promotion, and a corner office all in the same meeting – it was a shameless display of ambition, but I admired her for it."
7906,shameless,"Despite being caught red-handed, he offered a shameless denial, refusing to take responsibility for his actions."
7906,shameless,"It was shameless of him to cut in line like that, especially when he knew everyone else had been waiting for hours."
7907,shrewd,The shrewd investor predicted the market crash and sold all his stocks just in time.
7907,shrewd,She's a shrewd negotiator; she always gets the best deal.
7907,shrewd,He made a shrewd observation about the company's weaknesses during the meeting.
7907,shrewd,It was a shrewd move to partner with a larger firm to expand their reach.
7907,shrewd,My grandmother is a shrewd judge of character; she can always tell when someone is being dishonest.
7908,treacherous,"The mountain pass was treacherous, especially with the recent snowfall."
7908,treacherous,He was betrayed by a treacherous friend who revealed his secrets to their rivals.
7908,treacherous,Navigating the legal system can be treacherous if you don't have proper guidance.
7908,treacherous,"The ice-covered road proved treacherous, causing several accidents."
7908,treacherous,Be careful what you say; gossip can be a treacherous game.
7909,unfavorable,"The weather forecast is unfavorable for our picnic, predicting heavy rain all afternoon."
7909,unfavorable,"The initial market reaction to the new product launch was unfavorable, with sales figures significantly below projections."
7909,unfavorable,"Due to the unfavorable economic climate, the company has decided to postpone its expansion plans."
7909,unfavorable,"He received an unfavorable performance review, which highlighted areas where he needed to improve his communication skills."
7909,unfavorable,Taking out a loan with such unfavorable terms doesn't seem like a wise financial decision.
7910,unfriendly,The new neighbors seemed a bit unfriendly when we tried to introduce ourselves.
7910,unfriendly,"I found the city to be quite unfriendly to cyclists, with very few bike lanes."
7910,unfriendly,His unfriendly tone made it clear that he wasn't interested in helping me with the project.
7910,unfriendly,"Despite her efforts to be welcoming, she received some unfriendly glances from the other members of the group."
7910,unfriendly,The terms and conditions of the contract were so unfriendly to small businesses that many refused to sign it.
7911,untrue,His claim that he was working late at the office turned out to be untrue; I saw him at the movie theater.
7911,untrue,The allegations made in the article were completely untrue and designed to damage her reputation.
7911,untrue,It's untrue that all politicians are corrupt; there are many who are genuinely dedicated to public service.
7911,untrue,"I hate to break it to you, but the rumor about the company downsizing is untrue, thankfully."
7911,untrue,The defendant argued that the witness testimony was untrue and based on personal bias.
7912,alleged,The alleged thief was caught on camera attempting to break into the store.
