number,word,example
11806,plumb,The investigation will plumb the depths of the scandal to uncover the truth.
11806,plumb,"After a long day, I just want to plumb the depths of a good book and relax."
11806,plumb,Make sure that picture frame is plumb before you hammer the nail in.
11807,cryptic,The old map was covered in cryptic symbols that no one could decipher.
11807,cryptic,His cryptic response to my question made me think he was hiding something.
11807,cryptic,The professor's lecture on quantum physics was so cryptic that most of the students were completely lost.
11807,cryptic,"After the accident, she only spoke in cryptic phrases, making it difficult to understand what she remembered."
11807,cryptic,"I found a cryptic note in my grandmother's attic, but I have no idea what it means."
11808,dialectic,"The negotiation process became a complex dialectic, with each side pushing and pulling to reach a mutually agreeable conclusion."
11808,dialectic,Her understanding of the issue evolved through a constant dialectic between theory and practical experience.
11808,dialectic,"The professor encouraged a dialectic approach in the classroom, fostering critical thinking and debate among the students."
11808,dialectic,It's a dialectic: you need to understand the existing rules before you can effectively break them.
11808,dialectic,"The film explores the dialectic between nature and technology, questioning their compatibility and conflict."
11809,ecclesiastical,"The old town is known for its impressive ecclesiastical architecture, especially the cathedral."
11809,ecclesiastical,"Professor Davies specializes in ecclesiastical history, focusing on the role of the church in medieval society."
11809,ecclesiastical,The debate centered on whether the government should interfere in ecclesiastical matters.
11809,ecclesiastical,He decided to leave his secular job and pursue a career in ecclesiastical service.
11809,ecclesiastical,The stained-glass windows depicted various ecclesiastical figures and scenes from the Bible.
11810,esoteric,The professor's lecture on quantum entanglement was so esoteric that only a handful of students understood it.
11810,esoteric,He has an esoteric collection of vintage film cameras that he meticulously maintains.
11810,esoteric,The book club decided to switch genres because everyone found the last novel too esoteric and difficult to follow.
11810,esoteric,Understanding the nuances of that particular programming language requires esoteric knowledge that most developers don't possess.
11810,esoteric,"Her paintings are filled with esoteric symbolism, drawing inspiration from ancient mythology and personal experiences."
11811,interdisciplinary,"The project requires an interdisciplinary approach, drawing on expertise from engineering, biology, and computer science."
11811,interdisciplinary,"Her research is highly interdisciplinary, bridging the gap between sociology and environmental studies."
11811,interdisciplinary,"We're offering an interdisciplinary course that explores the connections between art, history, and philosophy."
11811,interdisciplinary,"To truly understand climate change, you need an interdisciplinary perspective that incorporates economics, politics, and environmental science."
11811,interdisciplinary,The university is promoting interdisciplinary collaboration to foster innovation and solve complex global challenges.
11812,lucid,"The medication helped clear his head, and he was finally able to give a lucid account of what happened that night."
11812,lucid,"Even though she was exhausted, her explanation of the complex legal issue was surprisingly lucid."
11812,lucid,"After the surgery, he was still groggy, but there were moments when he seemed perfectly lucid and aware."
11812,lucid,The professor's lectures are always so lucid; he has a way of making even the most difficult concepts easy to understand.
